Index	X	Sigmoid	Recon	Hex
579	0.565522	0.637729	0.637730	0x00A3424
580	0.566498	0.637955	0.637955	0x00A3510
581	0.567475	0.638180	0.638181	0x00A35FD
582	0.568452	0.638406	0.638406	0x00A36E9
583	0.569429	0.638631	0.638631	0x00A37D5
584	0.570405	0.638857	0.638857	0x00A38C2
585	0.571382	0.639082	0.639082	0x00A39AE
586	0.572359	0.639307	0.639307	0x00A3A9A
587	0.573336	0.639532	0.639532	0x00A3B86
588	0.574312	0.639758	0.639757	0x00A3C72
589	0.575289	0.639983	0.639982	0x00A3D5E
590	0.576266	0.640208	0.640207	0x00A3E4A
591	0.577242	0.640433	0.640432	0x00A3F36
592	0.578219	0.640658	0.640657	0x00A4022
593	0.579196	0.640882	0.640882	0x00A410E
594	0.580173	0.641107	0.641108	0x00A41FA
595	0.581149	0.641332	0.641332	0x00A42E5
596	0.582126	0.641556	0.641557	0x00A43D1
597	0.583103	0.641781	0.641781	0x00A44BC
598	0.584079	0.642006	0.642006	0x00A45A8
599	0.585056	0.642230	0.642230	0x00A4693
600	0.586033	0.642454	0.642454	0x00A477E
601	0.587010	0.642679	0.642678	0x00A4869
602	0.587986	0.642903	0.642903	0x00A4955
603	0.588963	0.643127	0.643127	0x00A4A40
604	0.589940	0.643351	0.643352	0x00A4B2B
605	0.590916	0.643575	0.643576	0x00A4C16
606	0.591893	0.643799	0.643800	0x00A4D01
607	0.592870	0.644023	0.644023	0x00A4DEB
608	0.593847	0.644247	0.644247	0x00A4ED6
609	0.594823	0.644471	0.644471	0x00A4FC1
610	0.595800	0.644695	0.644695	0x00A50AC
611	0.596777	0.644919	0.644918	0x00A5196
612	0.597754	0.645142	0.645143	0x00A5281
613	0.598730	0.645366	0.645366	0x00A536B
614	0.599707	0.645589	0.645589	0x00A5455
615	0.600684	0.645813	0.645813	0x00A5540
616	0.601660	0.646036	0.646036	0x00A562A
617	0.602637	0.646259	0.646259	0x00A5714
618	0.603614	0.646483	0.646482	0x00A57FE
619	0.604591	0.646706	0.646706	0x00A58E8
620	0.605567	0.646929	0.646929	0x00A59D2
621	0.606544	0.647152	0.647152	0x00A5ABC
622	0.607521	0.647375	0.647375	0x00A5BA6
623	0.608497	0.647598	0.647598	0x00A5C90
624	0.609474	0.647821	0.647820	0x00A5D79
625	0.610451	0.648044	0.648044	0x00A5E63
626	0.611428	0.648266	0.648267	0x00A5F4D
627	0.612404	0.648489	0.648489	0x00A6036
628	0.613381	0.648712	0.648712	0x00A6120
629	0.614358	0.648934	0.648934	0x00A6209
630	0.615335	0.649157	0.649157	0x00A62F2
631	0.616311	0.649379	0.649379	0x00A63DB
632	0.617288	0.649601	0.649602	0x00A64C5
633	0.618265	0.649824	0.649824	0x00A65AE
634	0.619241	0.650046	0.650046	0x00A6697
635	0.620218	0.650268	0.650269	0x00A6780
636	0.621195	0.650490	0.650490	0x00A6868
637	0.622172	0.650712	0.650712	0x00A6951
638	0.623148	0.650934	0.650934	0x00A6A3A
639	0.624125	0.651156	0.651156	0x00A6B23
640	0.625102	0.651378	0.651378	0x00A6C0B
641	0.626078	0.651600	0.651600	0x00A6CF4
642	0.627055	0.651821	0.651821	0x00A6DDC
643	0.628032	0.652043	0.652043	0x00A6EC5
644	0.629009	0.652265	0.652265	0x00A6FAD
645	0.629985	0.652486	0.652486	0x00A7095
646	0.630962	0.652708	0.652708	0x00A717E
647	0.631939	0.652929	0.652929	0x00A7266
648	0.632916	0.653150	0.653151	0x00A734E
649	0.633892	0.653371	0.653372	0x00A7436
650	0.634869	0.653593	0.653593	0x00A751E
651	0.635846	0.653814	0.653813	0x00A7605
652	0.636822	0.654035	0.654035	0x00A76ED
653	0.637799	0.654256	0.654256	0x00A77D5
654	0.638776	0.654477	0.654477	0x00A78BD
655	0.639753	0.654698	0.654697	0x00A79A4
656	0.640729	0.654918	0.654919	0x00A7A8C
657	0.641706	0.655139	0.655139	0x00A7B73
658	0.642683	0.655360	0.655359	0x00A7C5A
659	0.643659	0.655580	0.655581	0x00A7D42
660	0.644636	0.655801	0.655801	0x00A7E29
661	0.645613	0.656021	0.656021	0x00A7F10
662	0.646590	0.656242	0.656241	0x00A7FF7
663	0.647566	0.656462	0.656462	0x00A80DE
664	0.648543	0.656682	0.656682	0x00A81C5
665	0.649520	0.656902	0.656902	0x00A82AC
666	0.650497	0.657122	0.657123	0x00A8393
667	0.651473	0.657342	0.657342	0x00A8479
668	0.652450	0.657562	0.657562	0x00A8560
669	0.653427	0.657782	0.657783	0x00A8647
670	0.654403	0.658002	0.658002	0x00A872D
671	0.655380	0.658222	0.658222	0x00A8814
672	0.656357	0.658442	0.658442	0x00A88FA
673	0.657334	0.658661	0.658661	0x00A89E0
674	0.658310	0.658881	0.658881	0x00A8AC7
675	0.659287	0.659100	0.659101	0x00A8BAD
676	0.660264	0.659320	0.659320	0x00A8C93
677	0.661240	0.659539	0.659539	0x00A8D79
678	0.662217	0.659758	0.659759	0x00A8E5F
679	0.663194	0.659977	0.659978	0x00A8F45
680	0.664171	0.660197	0.660196	0x00A902A
681	0.665147	0.660416	0.660416	0x00A9110
682	0.666124	0.660635	0.660635	0x00A91F6
683	0.667101	0.660854	0.660853	0x00A92DB
684	0.668077	0.661073	0.661073	0x00A93C1
685	0.669054	0.661291	0.661291	0x00A94A6
686	0.670031	0.661510	0.661510	0x00A958C
687	0.671008	0.661729	0.661729	0x00A9671
688	0.671984	0.661947	0.661947	0x00A9756
689	0.672961	0.662166	0.662166	0x00A983B
690	0.673938	0.662384	0.662384	0x00A9920
691	0.674915	0.662603	0.662602	0x00A9A05
692	0.675891	0.662821	0.662821	0x00A9AEA
693	0.676868	0.663039	0.663039	0x00A9BCF
694	0.677845	0.663257	0.663258	0x00A9CB4
695	0.678821	0.663476	0.663476	0x00A9D99
696	0.679798	0.663694	0.663693	0x00A9E7D
697	0.680775	0.663912	0.663912	0x00A9F62
698	0.681752	0.664130	0.664129	0x00AA046
699	0.682728	0.664347	0.664348	0x00AA12B
700	0.683705	0.664565	0.664565	0x00AA20F
701	0.684682	0.664783	0.664783	0x00AA2F3
702	0.685658	0.665000	0.665000	0x00AA3D7
703	0.686635	0.665218	0.665218	0x00AA4BC
704	0.687612	0.665435	0.665436	0x00AA5A0
705	0.688589	0.665653	0.665653	0x00AA684
706	0.689565	0.665870	0.665871	0x00AA768
707	0.690542	0.666088	0.666087	0x00AA84B
708	0.691519	0.666305	0.666305	0x00AA92F
709	0.692496	0.666522	0.666522	0x00AAA13
710	0.693472	0.666739	0.666739	0x00AAAF6
711	0.694449	0.666956	0.666956	0x00AABDA
712	0.695426	0.667173	0.667172	0x00AACBD
713	0.696402	0.667390	0.667390	0x00AADA1
714	0.697379	0.667606	0.667606	0x00AAE84
715	0.698356	0.667823	0.667823	0x00AAF67
716	0.699333	0.668040	0.668039	0x00AB04A
717	0.700309	0.668256	0.668257	0x00AB12E
718	0.701286	0.668473	0.668473	0x00AB211
719	0.702263	0.668689	0.668690	0x00AB2F4
720	0.703239	0.668906	0.668905	0x00AB3D6
721	0.704216	0.669122	0.669122	0x00AB4B9
722	0.705193	0.669338	0.669338	0x00AB59C
723	0.706170	0.669554	0.669555	0x00AB67F
724	0.707146	0.669770	0.669770	0x00AB761
725	0.708123	0.669986	0.669987	0x00AB844
726	0.709100	0.670202	0.670202	0x00AB926
727	0.710077	0.670418	0.670418	0x00ABA08
728	0.711053	0.670634	0.670634	0x00ABAEB
729	0.712030	0.670850	0.670850	0x00ABBCD
730	0.713007	0.671065	0.671065	0x00ABCAF
731	0.713983	0.671281	0.671281	0x00ABD91
732	0.714960	0.671496	0.671496	0x00ABE73
733	0.715937	0.671712	0.671712	0x00ABF55
734	0.716914	0.671927	0.671927	0x00AC037
735	0.717890	0.672142	0.672142	0x00AC118
736	0.718867	0.672357	0.672358	0x00AC1FA
737	0.719844	0.672573	0.672572	0x00AC2DB
738	0.720820	0.672788	0.672788	0x00AC3BD
739	0.721797	0.673003	0.673002	0x00AC49E
740	0.722774	0.673218	0.673218	0x00AC580
741	0.723751	0.673432	0.673432	0x00AC661
742	0.724727	0.673647	0.673647	0x00AC742
743	0.725704	0.673862	0.673862	0x00AC823
744	0.726681	0.674076	0.674076	0x00AC904
745	0.727657	0.674291	0.674291	0x00AC9E5
746	0.728634	0.674505	0.674505	0x00ACAC6
747	0.729611	0.674720	0.674720	0x00ACBA7
748	0.730588	0.674934	0.674934	0x00ACC88
749	0.731564	0.675148	0.675148	0x00ACD68
750	0.732541	0.675363	0.675363	0x00ACE49
751	0.733518	0.675577	0.675577	0x00ACF2A
752	0.734495	0.675791	0.675791	0x00AD00A
753	0.735471	0.676005	0.676004	0x00AD0EA
754	0.736448	0.676219	0.676219	0x00AD1CB
755	0.737425	0.676432	0.676433	0x00AD2AB
756	0.738401	0.676646	0.676646	0x00AD38B
757	0.739378	0.676860	0.676860	0x00AD46B
758	0.740355	0.677073	0.677073	0x00AD54B
759	0.741332	0.677287	0.677287	0x00AD62B
760	0.742308	0.677500	0.677501	0x00AD70B
761	0.743285	0.677714	0.677713	0x00AD7EA
762	0.744262	0.677927	0.677927	0x00AD8CA
763	0.745238	0.678140	0.678141	0x00AD9AA
764	0.746215	0.678353	0.678353	0x00ADA89
765	0.747192	0.678567	0.678567	0x00ADB69
766	0.748169	0.678780	0.678780	0x00ADC48
767	0.749145	0.678992	0.678992	0x00ADD27
768	0.750122	0.679205	0.679205	0x00ADE06
769	0.751099	0.679418	0.679418	0x00ADEE5
770	0.752076	0.679631	0.679631	0x00ADFC5
771	0.753052	0.679843	0.679843	0x00AE0A3
772	0.754029	0.680056	0.680056	0x00AE182
773	0.755006	0.680268	0.680268	0x00AE261
774	0.755982	0.680481	0.680481	0x00AE340
775	0.756959	0.680693	0.680694	0x00AE41F
776	0.757936	0.680905	0.680905	0x00AE4FD
777	0.758913	0.681118	0.681118	0x00AE5DC
778	0.759889	0.681330	0.681330	0x00AE6BA
779	0.760866	0.681542	0.681541	0x00AE798
780	0.761843	0.681754	0.681754	0x00AE877
781	0.762819	0.681966	0.681966	0x00AE955
782	0.763796	0.682177	0.682178	0x00AEA33
783	0.764773	0.682389	0.682389	0x00AEB11
784	0.765750	0.682601	0.682601	0x00AEBEF
785	0.766726	0.682812	0.682813	0x00AECCD
786	0.767703	0.683024	0.683023	0x00AEDAA
787	0.768680	0.683235	0.683235	0x00AEE88
788	0.769657	0.683447	0.683447	0x00AEF66
789	0.770633	0.683658	0.683658	0x00AF043
790	0.771610	0.683869	0.683869	0x00AF121
791	0.772587	0.684080	0.684080	0x00AF1FE
792	0.773563	0.684291	0.684291	0x00AF2DB
793	0.774540	0.684502	0.684503	0x00AF3B9
794	0.775517	0.684713	0.684713	0x00AF496
795	0.776494	0.684924	0.684924	0x00AF573
796	0.777470	0.685135	0.685135	0x00AF650
797	0.778447	0.685345	0.685346	0x00AF72D
798	0.779424	0.685556	0.685555	0x00AF809
799	0.780400	0.685766	0.685766	0x00AF8E6
800	0.781377	0.685977	0.685977	0x00AF9C3
801	0.782354	0.686187	0.686187	0x00AFA9F
802	0.783331	0.686397	0.686398	0x00AFB7C
803	0.784307	0.686608	0.686607	0x00AFC58
804	0.785284	0.686818	0.686818	0x00AFD35
805	0.786261	0.687028	0.687028	0x00AFE11
806	0.787238	0.687238	0.687238	0x00AFEED
807	0.788214	0.687448	0.687448	0x00AFFC9
808	0.789191	0.687658	0.687657	0x00B00A5
809	0.790168	0.687867	0.687867	0x00B0181
810	0.791144	0.688077	0.688077	0x00B025D
811	0.792121	0.688287	0.688287	0x00B0339
812	0.793098	0.688496	0.688496	0x00B0414
813	0.794075	0.688706	0.688705	0x00B04F0
814	0.795051	0.688915	0.688915	0x00B05CC
815	0.796028	0.689124	0.689124	0x00B06A7
816	0.797005	0.689333	0.689333	0x00B0782
817	0.797981	0.689543	0.689543	0x00B085E
818	0.798958	0.689752	0.689752	0x00B0939
819	0.799935	0.689961	0.689960	0x00B0A14
820	0.800912	0.690169	0.690169	0x00B0AEF
821	0.801888	0.690378	0.690378	0x00B0BCA
822	0.802865	0.690587	0.690587	0x00B0CA5
823	0.803842	0.690796	0.690796	0x00B0D80
824	0.804818	0.691004	0.691004	0x00B0E5A
825	0.805795	0.691213	0.691213	0x00B0F35
826	0.806772	0.691421	0.691422	0x00B1010
827	0.807749	0.691630	0.691629	0x00B10EA
828	0.808725	0.691838	0.691838	0x00B11C5
829	0.809702	0.692046	0.692046	0x00B129F
830	0.810679	0.692254	0.692254	0x00B1379
831	0.811656	0.692462	0.692462	0x00B1453
832	0.812632	0.692670	0.692670	0x00B152D
833	0.813609	0.692878	0.692878	0x00B1607
834	0.814586	0.693086	0.693086	0x00B16E1
835	0.815562	0.693294	0.693294	0x00B17BB
836	0.816539	0.693501	0.693501	0x00B1895
837	0.817516	0.693709	0.693708	0x00B196E
838	0.818493	0.693916	0.693916	0x00B1A48
839	0.819469	0.694124	0.694123	0x00B1B21
840	0.820446	0.694331	0.694331	0x00B1BFB
841	0.821423	0.694538	0.694538	0x00B1CD4
842	0.822399	0.694745	0.694745	0x00B1DAD
843	0.823376	0.694953	0.694953	0x00B1E87
844	0.824353	0.695160	0.695160	0x00B1F60
845	0.825330	0.695367	0.695367	0x00B2039
846	0.826306	0.695573	0.695574	0x00B2112
847	0.827283	0.695780	0.695780	0x00B21EA
848	0.828260	0.695987	0.695987	0x00B22C3
849	0.829237	0.696193	0.696194	0x00B239C
850	0.830213	0.696400	0.696400	0x00B2474
851	0.831190	0.696606	0.696607	0x00B254D
852	0.832167	0.696813	0.696813	0x00B2625
853	0.833143	0.697019	0.697020	0x00B26FE
854	0.834120	0.697225	0.697226	0x00B27D6
855	0.835097	0.697432	0.697432	0x00B28AE
856	0.836074	0.697638	0.697638	0x00B2986
857	0.837050	0.697844	0.697844	0x00B2A5E
858	0.838027	0.698050	0.698050	0x00B2B36
859	0.839004	0.698255	0.698256	0x00B2C0E
860	0.839980	0.698461	0.698462	0x00B2CE6
861	0.840957	0.698667	0.698667	0x00B2DBD
862	0.841934	0.698872	0.698873	0x00B2E95
863	0.842911	0.699078	0.699078	0x00B2F6C
864	0.843887	0.699283	0.699284	0x00B3044
865	0.844864	0.699489	0.699489	0x00B311B
866	0.845841	0.699694	0.699694	0x00B31F2
867	0.846818	0.699899	0.699899	0x00B32C9
868	0.847794	0.700104	0.700104	0x00B33A0
869	0.848771	0.700309	0.700309	0x00B3477
870	0.849748	0.700514	0.700514	0x00B354E
871	0.850724	0.700719	0.700719	0x00B3625
872	0.851701	0.700924	0.700924	0x00B36FC
873	0.852678	0.701129	0.701129	0x00B37D3
874	0.853655	0.701333	0.701333	0x00B38A9
875	0.854631	0.701538	0.701538	0x00B3980
876	0.855608	0.701742	0.701742	0x00B3A56
877	0.856585	0.701947	0.701946	0x00B3B2C
878	0.857561	0.702151	0.702151	0x00B3C03
879	0.858538	0.702355	0.702355	0x00B3CD9
880	0.859515	0.702559	0.702559	0x00B3DAF
881	0.860492	0.702763	0.702764	0x00B3E85
882	0.861468	0.702967	0.702968	0x00B3F5B
883	0.862445	0.703171	0.703171	0x00B4030
884	0.863422	0.703375	0.703375	0x00B4106
885	0.864399	0.703579	0.703579	0x00B41DC
886	0.865375	0.703782	0.703782	0x00B42B1
887	0.866352	0.703986	0.703986	0x00B4387
888	0.867329	0.704190	0.704189	0x00B445C
889	0.868305	0.704393	0.704393	0x00B4532
890	0.869282	0.704596	0.704597	0x00B4607
891	0.870259	0.704800	0.704800	0x00B46DC
892	0.871236	0.705003	0.705003	0x00B47B1
893	0.872212	0.705206	0.705206	0x00B4886
894	0.873189	0.705409	0.705409	0x00B495B
895	0.874166	0.705612	0.705612	0x00B4A30
896	0.875142	0.705815	0.705814	0x00B4B04
897	0.876119	0.706017	0.706017	0x00B4BD9
898	0.877096	0.706220	0.706220	0x00B4CAD
899	0.878073	0.706423	0.706423	0x00B4D82
900	0.879049	0.706625	0.706625	0x00B4E56
901	0.880026	0.706828	0.706827	0x00B4F2A
902	0.881003	0.707030	0.707030	0x00B4FFF
903	0.881979	0.707232	0.707232	0x00B50D3
904	0.882956	0.707434	0.707435	0x00B51A7
905	0.883933	0.707637	0.707637	0x00B527B
906	0.884910	0.707839	0.707839	0x00B534F
907	0.885886	0.708041	0.708040	0x00B5422
908	0.886863	0.708242	0.708242	0x00B54F6
909	0.887840	0.708444	0.708445	0x00B55CA
910	0.888817	0.708646	0.708646	0x00B569D
911	0.889793	0.708848	0.708847	0x00B5770
912	0.890770	0.709049	0.709049	0x00B5844
913	0.891747	0.709250	0.709250	0x00B5917
914	0.892723	0.709452	0.709452	0x00B59EA
915	0.893700	0.709653	0.709653	0x00B5ABD
916	0.894677	0.709854	0.709854	0x00B5B90
917	0.895654	0.710055	0.710055	0x00B5C63
918	0.896630	0.710257	0.710257	0x00B5D36
919	0.897607	0.710457	0.710458	0x00B5E09
920	0.898584	0.710658	0.710658	0x00B5EDB
921	0.899560	0.710859	0.710859	0x00B5FAE
922	0.900537	0.711060	0.711060	0x00B6080
923	0.901514	0.711261	0.711261	0x00B6153
924	0.902491	0.711461	0.711461	0x00B6225
925	0.903467	0.711662	0.711661	0x00B62F7
926	0.904444	0.711862	0.711862	0x00B63C9
927	0.905421	0.712062	0.712062	0x00B649B
928	0.906398	0.712262	0.712262	0x00B656D
929	0.907374	0.712463	0.712462	0x00B663F
930	0.908351	0.712663	0.712663	0x00B6711
931	0.909328	0.712863	0.712863	0x00B67E3
932	0.910304	0.713062	0.713062	0x00B68B4
933	0.911281	0.713262	0.713263	0x00B6986
934	0.912258	0.713462	0.713462	0x00B6A57
935	0.913235	0.713662	0.713661	0x00B6B28
936	0.914211	0.713861	0.713861	0x00B6BFA
937	0.915188	0.714061	0.714061	0x00B6CCB
938	0.916165	0.714260	0.714260	0x00B6D9C
939	0.917141	0.714459	0.714459	0x00B6E6D
940	0.918118	0.714659	0.714659	0x00B6F3E
941	0.919095	0.714858	0.714858	0x00B700F
942	0.920072	0.715057	0.715056	0x00B70DF
943	0.921048	0.715256	0.715256	0x00B71B0
944	0.922025	0.715455	0.715454	0x00B7280
945	0.923002	0.715653	0.715653	0x00B7351
946	0.923979	0.715852	0.715852	0x00B7421
947	0.924955	0.716051	0.716051	0x00B74F2
948	0.925932	0.716249	0.716249	0x00B75C2
949	0.926909	0.716448	0.716448	0x00B7692
950	0.927885	0.716646	0.716646	0x00B7762
951	0.928862	0.716844	0.716845	0x00B7832
952	0.929839	0.717043	0.717043	0x00B7902
953	0.930816	0.717241	0.717240	0x00B79D1
954	0.931792	0.717439	0.717439	0x00B7AA1
955	0.932769	0.717637	0.717637	0x00B7B71
956	0.933746	0.717835	0.717834	0x00B7C40
957	0.934722	0.718032	0.718033	0x00B7D10
958	0.935699	0.718230	0.718230	0x00B7DDF
959	0.936676	0.718428	0.718428	0x00B7EAE
960	0.937653	0.718625	0.718625	0x00B7F7D
961	0.938629	0.718823	0.718822	0x00B804C
962	0.939606	0.719020	0.719020	0x00B811B
963	0.940583	0.719217	0.719217	0x00B81EA
964	0.941559	0.719415	0.719415	0x00B82B9
965	0.942536	0.719612	0.719612	0x00B8388
966	0.943513	0.719809	0.719809	0x00B8456
967	0.944490	0.720006	0.720006	0x00B8525
968	0.945466	0.720203	0.720202	0x00B85F3
969	0.946443	0.720399	0.720399	0x00B86C1
970	0.947420	0.720596	0.720596	0x00B8790
971	0.948397	0.720793	0.720793	0x00B885E
972	0.949373	0.720989	0.720989	0x00B892C
973	0.950350	0.721186	0.721186	0x00B89FA
974	0.951327	0.721382	0.721382	0x00B8AC8
975	0.952303	0.721578	0.721579	0x00B8B96
976	0.953280	0.721774	0.721774	0x00B8C63
977	0.954257	0.721970	0.721971	0x00B8D31
978	0.955234	0.722166	0.722166	0x00B8DFE
979	0.956210	0.722362	0.722363	0x00B8ECC
980	0.957187	0.722558	0.722558	0x00B8F99
981	0.958164	0.722754	0.722754	0x00B9067
982	0.959140	0.722950	0.722950	0x00B9134
983	0.960117	0.723145	0.723145	0x00B9201
984	0.961094	0.723341	0.723341	0x00B92CE
985	0.962071	0.723536	0.723536	0x00B939B
986	0.963047	0.723732	0.723732	0x00B9468
987	0.964024	0.723927	0.723927	0x00B9534
988	0.965001	0.724122	0.724122	0x00B9601
989	0.965978	0.724317	0.724317	0x00B96CD
990	0.966954	0.724512	0.724512	0x00B979A
991	0.967931	0.724707	0.724707	0x00B9866
992	0.968908	0.724902	0.724902	0x00B9933
993	0.969884	0.725096	0.725097	0x00B99FF
994	0.970861	0.725291	0.725291	0x00B9ACB
995	0.971838	0.725486	0.725486	0x00B9B97
996	0.972815	0.725680	0.725680	0x00B9C63
997	0.973791	0.725875	0.725875	0x00B9D2F
998	0.974768	0.726069	0.726068	0x00B9DFA
999	0.975745	0.726263	0.726263	0x00B9EC6
1000	0.976721	0.726457	0.726458	0x00B9F92
1001	0.977698	0.726651	0.726651	0x00BA05D
1002	0.978675	0.726845	0.726845	0x00BA128
1003	0.979652	0.727039	0.727039	0x00BA1F4
1004	0.980628	0.727233	0.727233	0x00BA2BF
1005	0.981605	0.727427	0.727427	0x00BA38A
1006	0.982582	0.727620	0.727620	0x00BA455
1007	0.983559	0.727814	0.727814	0x00BA520
1008	0.984535	0.728007	0.728007	0x00BA5EB
1009	0.985512	0.728201	0.728201	0x00BA6B6
1010	0.986489	0.728394	0.728394	0x00BA780
1011	0.987465	0.728587	0.728587	0x00BA84B
1012	0.988442	0.728780	0.728780	0x00BA915
1013	0.989419	0.728973	0.728973	0x00BA9E0
1014	0.990396	0.729166	0.729166	0x00BAAAA
1015	0.991372	0.729359	0.729359	0x00BAB74
1016	0.992349	0.729552	0.729551	0x00BAC3E
1017	0.993326	0.729744	0.729744	0x00BAD08
1018	0.994302	0.729937	0.729937	0x00BADD2
1019	0.995279	0.730129	0.730129	0x00BAE9C
1020	0.996256	0.730322	0.730322	0x00BAF66
1021	0.997233	0.730514	0.730515	0x00BB030
1022	0.998209	0.730706	0.730706	0x00BB0F9
1023	0.999186	0.730899	0.730899	0x00BB1C3
1024	1.000163	0.731091	0.731091	0x00BB28C
1025	1.001140	0.731283	0.731282	0x00BB355
1026	1.002116	0.731474	0.731475	0x00BB41F
1027	1.003093	0.731666	0.731667	0x00BB4E8
1028	1.004070	0.731858	0.731858	0x00BB5B1
1029	1.005046	0.732050	0.732050	0x00BB67A
1030	1.006023	0.732241	0.732241	0x00BB742
1031	1.007000	0.732433	0.732432	0x00BB80B
1032	1.007977	0.732624	0.732624	0x00BB8D4
1033	1.008953	0.732815	0.732815	0x00BB99C
1034	1.009930	0.733006	0.733006	0x00BBA65
1035	1.010907	0.733198	0.733197	0x00BBB2D
1036	1.011883	0.733389	0.733389	0x00BBBF6
1037	1.012860	0.733580	0.733580	0x00BBCBE
1038	1.013837	0.733770	0.733770	0x00BBD86
1039	1.014814	0.733961	0.733961	0x00BBE4E
1040	1.015790	0.734152	0.734152	0x00BBF16
1041	1.016767	0.734342	0.734343	0x00BBFDE
1042	1.017744	0.734533	0.734533	0x00BC0A6
1043	1.018720	0.734723	0.734723	0x00BC16D
1044	1.019697	0.734914	0.734914	0x00BC235
1045	1.020674	0.735104	0.735104	0x00BC2FC
1046	1.021651	0.735294	0.735294	0x00BC3C4
1047	1.022627	0.735484	0.735484	0x00BC48B
1048	1.023604	0.735674	0.735674	0x00BC552
1049	1.024581	0.735864	0.735864	0x00BC619
1050	1.025558	0.736054	0.736053	0x00BC6E0
1051	1.026534	0.736243	0.736243	0x00BC7A7
1052	1.027511	0.736433	0.736433	0x00BC86E
1053	1.028488	0.736623	0.736623	0x00BC935
1054	1.029464	0.736812	0.736812	0x00BC9FB
1055	1.030441	0.737001	0.737001	0x00BCAC2
1056	1.031418	0.737191	0.737190	0x00BCB88
1057	1.032395	0.737380	0.737380	0x00BCC4F
1058	1.033371	0.737569	0.737569	0x00BCD15
1059	1.034348	0.737758	0.737758	0x00BCDDB
1060	1.035325	0.737947	0.737947	0x00BCEA1
1061	1.036301	0.738136	0.738135	0x00BCF67
1062	1.037278	0.738324	0.738324	0x00BD02D
1063	1.038255	0.738513	0.738513	0x00BD0F3
1064	1.039232	0.738702	0.738702	0x00BD1B9
1065	1.040208	0.738890	0.738891	0x00BD27F
1066	1.041185	0.739079	0.739079	0x00BD344
1067	1.042162	0.739267	0.739267	0x00BD40A
1068	1.043139	0.739455	0.739455	0x00BD4CF
1069	1.044115	0.739643	0.739643	0x00BD594
1070	1.045092	0.739831	0.739831	0x00BD659
1071	1.046069	0.740019	0.740019	0x00BD71E
1072	1.047045	0.740207	0.740207	0x00BD7E3
1073	1.048022	0.740395	0.740395	0x00BD8A8
1074	1.048999	0.740583	0.740582	0x00BD96D
1075	1.049976	0.740770	0.740770	0x00BDA32
1076	1.050952	0.740958	0.740957	0x00BDAF6
1077	1.051929	0.741145	0.741145	0x00BDBBB
1078	1.052906	0.741332	0.741332	0x00BDC7F
1079	1.053882	0.741520	0.741520	0x00BDD44
1080	1.054859	0.741707	0.741707	0x00BDE08
1081	1.055836	0.741894	0.741894	0x00BDECC
1082	1.056813	0.742081	0.742081	0x00BDF90
1083	1.057789	0.742268	0.742268	0x00BE054
1084	1.058766	0.742455	0.742455	0x00BE118
1085	1.059743	0.742641	0.742641	0x00BE1DC
1086	1.060720	0.742828	0.742828	0x00BE2A0
1087	1.061696	0.743015	0.743014	0x00BE363
1088	1.062673	0.743201	0.743201	0x00BE427
1089	1.063650	0.743387	0.743387	0x00BE4EA
1090	1.064626	0.743574	0.743573	0x00BE5AD
1091	1.065603	0.743760	0.743760	0x00BE671
1092	1.066580	0.743946	0.743946	0x00BE734
1093	1.067557	0.744132	0.744132	0x00BE7F7
1094	1.068533	0.744318	0.744318	0x00BE8BA
1095	1.069510	0.744504	0.744504	0x00BE97D
1096	1.070487	0.744689	0.744690	0x00BEA40
1097	1.071463	0.744875	0.744875	0x00BEB02
